,type_property,type_subproperty,price,locality,netHabitableSurface,nr_bedrooms,kitchen_installed,nr_facades,hasGarden,garden_m2,hasTerrace,terrace_m2,furnished_YN,swimpool_YN,type_of_sale,land,basement,building,fireplaceExist
8784248,HOUSE,VILLA,459000,1750,171,4,True,0,True,700,True,112,False,False,,1616,1616,GOOD,False
8897042,HOUSE,VILLA,495000,1420,300,5,True,0,False,0,True,0,False,False,,1000,1000,GOOD,False
8901176,HOUSE,VILLA,545000,1440,265,4,True,0,False,0,True,0,False,False,,840,840,AS_NEW,False
8791422,HOUSE,HOUSE,950000,8300,355,3,True,0,True,151,True,0,False,False,isNewlyBuilt,338,338,AS_NEW,False
8730963,HOUSE,HOUSE,285400,4960,0,3,True,0,False,0,True,0,False,False,isNewlyBuilt,0,0,,False
8812876,HOUSE,HOUSE,287982,4257,143,3,True,0,False,0,False,0,False,False,isNewlyBuilt,536,536,,False
8812873,HOUSE,HOUSE,292383,4257,144,3,True,0,False,0,False,0,False,False,isNewlyBuilt,556,556,,False
8812875,HOUSE,HOUSE,297306,4257,154,3,True,0,False,0,False,0,False,False,isNewlyBuilt,507,507,,False
7668368,HOUSE,HOUSE,299000,7880,255,4,True,0,False,0,True,0,False,False,isNewlyBuilt,820,820,GOOD,False
8812874,HOUSE,HOUSE,299344,4257,144,3,True,0,False,0,False,0,False,False,isNewlyBuilt,556,556,,False
8812872,HOUSE,HOUSE,300447,4257,143,3,True,0,False,0,False,0,False,False,isNewlyBuilt,686,686,,False
8812871,HOUSE,HOUSE,302182,4257,154,3,True,0,False,0,False,0,False,False,isNewlyBuilt,537,537,,False
8714921,HOUSE,HOUSE,367000,2800,150,3,True,0,True,178,True,0,False,False,isNewlyBuilt,276,276,AS_NEW,False
8865315,HOUSE,HOUSE,372000,2800,150,3,True,0,True,179,True,0,False,False,isNewlyBuilt,298,298,AS_NEW,False
8714919,HOUSE,HOUSE,372000,2800,150,3,True,0,True,179,True,0,False,False,isNewlyBuilt,298,298,AS_NEW,False
8714926,HOUSE,HOUSE,388000,2800,161,4,True,0,True,155,True,0,False,False,isNewlyBuilt,237,237,AS_NEW,False
8714925,HOUSE,HOUSE,393000,2800,161,4,True,0,True,173,True,0,False,False,isNewlyBuilt,256,256,AS_NEW,False
8715056,HOUSE,HOUSE,440000,2800,181,4,True,0,True,200,True,0,False,False,isNewlyBuilt,283,283,AS_NEW,False
8881961,HOUSE,VILLA,268000,4550,178,3,True,0,True,1175,False,0,False,False,isNewlyBuilt,1250,1250,AS_NEW,False
8881960,HOUSE,HOUSE,268000,4550,178,3,True,0,True,800,False,0,False,False,isNewlyBuilt,1250,1250,AS_NEW,False
8686826,HOUSE,HOUSE,289000,9660,0,3,False,0,False,0,False,0,False,False,isNewlyBuilt,350,350,AS_NEW,False
8935514,HOUSE,HOUSE,195000,9400,173,3,True,0,False,0,False,0,False,False,isUnderOption,0,173,TO_RENOVATE,False
8721407,HOUSE,HOUSE,100000,4000,118,2,True,0,True,90,False,0,False,False,isUnderOption,140,40,TO_RENOVATE,False
8931227,HOUSE,HOUSE,140000,7100,136,3,True,0,False,0,False,0,False,False,,160,160,GOOD,False
8787273,HOUSE,HOUSE,149500,6200,124,3,False,0,True,70,True,0,False,False,,180,180,,False
8942406,HOUSE,HOUSE,239000,9500,150,2,False,0,True,30,True,15,False,False,isNewClassified,130,130,AS_NEW,False
8897925,HOUSE,HOUSE,165000,8930,0,5,True,0,False,0,False,0,False,False,,290,290,TO_RENOVATE,False
8869663,HOUSE,HOUSE,190000,3550,214,3,True,0,False,0,True,0,False,False,isAnInteractiveSale,1043,1043,,False
8839153,HOUSE,HOUSE,85000,9100,0,2,True,0,False,0,True,0,False,False,isAnInteractiveSale,145,145,TO_BE_DONE_UP,False
8918039,HOUSE,HOUSE,120000,7600,85,2,True,0,False,0,False,0,False,False,isNewPrice,97,97,JUST_RENOVATED,False
8916995,HOUSE,MIXED_USE_BUILDING,149500,4102,120,2,False,0,False,0,False,0,False,False,,50,50,,False
8949463,HOUSE,HOUSE,210000,6927,130,2,True,0,False,0,False,0,False,False,isNewClassified,175,175,GOOD,False
8939041,HOUSE,HOUSE,215000,3300,139,4,True,0,True,132,True,35,False,False,isNewClassified,235,75,,False
8913978,HOUSE,COUNTRY_COTTAGE,220000,9810,172,3,False,0,True,2743,False,0,False,True,isAnInteractiveSale,4337,4337,TO_RENOVATE,False
8882635,HOUSE,HOUSE,395000,9300,140,3,True,0,False,0,True,0,False,False,,250,250,AS_NEW,False
8925443,HOUSE,HOUSE,499000,9890,0,4,True,0,True,562,False,0,True,False,,562,15,AS_NEW,False
8953546,HOUSE,HOUSE,650000,1180,180,4,True,0,True,100,True,25,False,False,isNewClassified,2,2,,False
8916573,HOUSE,HOUSE,688000,3090,300,6,True,0,True,850,True,25,False,False,,1215,1215,GOOD,False
8935977,HOUSE,HOUSE,710000,1200,250,6,True,0,True,30,False,0,False,False,isNewClassified,176,176,GOOD,False
8933176,HOUSE,VILLA,1590000,1630,365,6,True,0,True,200,True,50,False,False,isNewClassified,8300,30,AS_NEW,True
8819452,HOUSE,HOUSE,70000,7370,140,5,True,0,False,0,False,0,False,False,isUnderOption,120,12,GOOD,False
8930867,HOUSE,HOUSE,170000,7000,120,3,True,0,False,0,True,0,False,False,,150,150,TO_BE_DONE_UP,False
8923446,HOUSE,HOUSE,189000,9420,160,2,True,0,True,150,True,0,False,False,isUnderOption,328,328,,False
8891862,HOUSE,HOUSE,200000,5030,130,2,True,0,False,0,False,0,False,False,,712,712,GOOD,False
8888159,HOUSE,HOUSE,265000,5030,95,2,True,0,False,0,False,0,False,False,,675,675,TO_BE_DONE_UP,False
8924495,HOUSE,HOUSE,585000,1640,225,6,True,0,True,300,True,20,False,True,,495,15,GOOD,True
8875464,HOUSE,HOUSE,170000,7110,162,3,True,0,False,0,False,0,False,False,,213,213,GOOD,False
8524226,HOUSE,HOUSE,179000,3300,97,3,True,0,True,174,True,15,False,False,,266,266,GOOD,False
8930455,HOUSE,HOUSE,287500,1420,110,3,True,0,False,0,True,0,False,False,,198,198,TO_BE_DONE_UP,False
8891705,HOUSE,HOUSE,324000,9980,0,4,True,0,True,529,True,0,False,False,,689,689,GOOD,False
8907418,HOUSE,TOWN_HOUSE,450000,1360,210,4,True,0,False,0,True,25,False,False,,617,617,AS_NEW,False
8882100,HOUSE,VILLA,549000,9220,252,5,True,0,True,650,True,36,False,False,,957,957,GOOD,False
8937505,HOUSE,HOUSE,190000,7033,160,3,True,0,True,60,True,0,False,False,isNewClassified,250,57,AS_NEW,True
8932044,HOUSE,HOUSE,239000,9300,149,2,True,0,False,0,True,0,False,False,isUnderOption,160,160,GOOD,False
8833722,HOUSE,HOUSE,315000,9000,151,5,True,0,False,0,True,6,False,False,,55,55,,False
8922403,HOUSE,HOUSE,400000,6600,0,4,True,0,False,0,False,0,False,False,isUnderOption,1425,1425,,False
8854347,HOUSE,VILLA,649000,8300,0,2,False,0,False,0,False,0,False,False,,297,297,TO_BE_DONE_UP,False
8745215,HOUSE,HOUSE,575000,1331,200,4,True,0,False,0,True,0,False,False,isNewlyBuilt,800,800,AS_NEW,False
8940312,HOUSE,HOUSE,275000,3391,224,4,True,0,False,0,True,16,False,False,isNewClassified,1200,6,TO_RENOVATE,False
8918576,HOUSE,HOUSE,150000,4800,0,15,False,0,False,0,False,0,False,False,isAnInteractiveSale,200,200,TO_RENOVATE,False
8900144,HOUSE,MANSION,1250000,2000,405,5,True,0,False,0,True,50,False,False,,135,135,,False
8947720,HOUSE,HOUSE,159500,4420,123,3,True,0,True,80,True,30,False,False,isNewClassified,0,15,,False
8935652,HOUSE,MANSION,284000,2570,0,3,True,0,True,135,False,0,False,False,isNewClassified,299,299,TO_BE_DONE_UP,False
8721124,HOUSE,BUNGALOW,299000,3020,90,3,True,0,False,0,False,0,False,False,isNewPrice,179,179,TO_BE_DONE_UP,False
8904900,HOUSE,HOUSE,795000,3000,374,6,True,0,False,0,False,0,False,False,,217,110,GOOD,False
8927197,HOUSE,HOUSE,155000,9500,109,3,False,0,False,0,False,0,False,False,,109,109,JUST_RENOVATED,False
8743083,HOUSE,HOUSE,265000,7033,240,3,True,0,False,0,True,0,False,False,,250,250,GOOD,False
8911459,HOUSE,HOUSE,335000,8000,178,3,True,0,False,0,True,0,False,False,,232,232,GOOD,False
8931400,HOUSE,HOUSE,0,1652,120,2,True,0,False,0,False,0,False,False,isSoldOrRented,500,20,,False
8937909,HOUSE,HOUSE,345000,8880,179,3,True,0,False,0,False,0,False,False,isNewClassified,420,420,AS_NEW,False
8905726,HOUSE,HOUSE,375000,1300,100,2,True,0,False,0,True,65,False,False,,950,950,GOOD,False
8948317,HOUSE,HOUSE,1040000,8300,235,3,False,0,True,700,True,70,False,False,isNewClassified,869,869,AS_NEW,False
8844697,HOUSE,HOUSE,70000,7370,120,2,False,0,False,0,False,0,False,False,isUnderOption,85,85,GOOD,False
8724222,HOUSE,HOUSE,75000,4102,68,1,True,0,True,267,True,25,False,False,,350,350,,False
8855464,HOUSE,HOUSE,75000,7370,140,3,True,0,False,0,False,0,False,False,isUnderOption,310,15,TO_BE_DONE_UP,False
8840942,HOUSE,HOUSE,79500,4680,65,2,True,0,False,0,False,0,False,False,isUnderOption,116,116,TO_RENOVATE,False
8839513,HOUSE,HOUSE,85000,9600,170,1,False,0,False,0,False,0,False,False,,230,230,,False
8822337,HOUSE,HOUSE,87500,4020,67,2,True,0,True,20,True,10,False,False,isUnderOption,57,57,TO_BE_DONE_UP,False
8900524,HOUSE,HOUSE,95000,6567,128,2,True,0,False,0,True,0,False,False,,90,90,TO_BE_DONE_UP,False
8649185,HOUSE,HOUSE,99000,7340,200,3,True,0,True,270,False,0,False,False,isUnderOption,270,270,TO_RESTORE,False
8859397,HOUSE,HOUSE,99000,7390,140,2,True,0,False,0,False,0,False,False,,179,179,TO_RESTORE,False
8800400,HOUSE,HOUSE,105000,6220,0,2,True,0,False,0,False,0,False,False,isUnderOption,0,19,JUST_RENOVATED,False
8828570,HOUSE,CHALET,120000,8434,59,2,True,0,False,0,False,0,True,False,,65,65,GOOD,False
8900523,HOUSE,HOUSE,125000,7134,123,2,True,0,False,0,True,0,False,False,,480,480,TO_RENOVATE,False
8822516,HOUSE,HOUSE,129000,4000,120,4,True,0,False,0,False,0,False,False,,53,53,GOOD,False
8802799,HOUSE,HOUSE,139000,7331,130,3,True,0,True,220,True,0,False,False,isUnderOption,325,325,TO_RENOVATE,False
8846239,HOUSE,HOUSE,140000,7130,119,2,True,0,False,0,True,0,False,False,,578,578,GOOD,False
8724220,HOUSE,HOUSE,142000,4101,129,4,True,0,True,245,True,35,False,False,,370,16,,False
8703615,HOUSE,HOUSE,150000,7300,150,3,True,0,False,0,True,8,False,False,isUnderOption,360,360,GOOD,False
8845628,HOUSE,HOUSE,150000,7700,150,3,True,0,False,0,True,0,False,False,,333,333,GOOD,False
8671503,HOUSE,MIXED_USE_BUILDING,155000,4860,180,4,True,0,True,30,True,20,False,False,,0,61,TO_RENOVATE,False
8885861,HOUSE,HOUSE,159000,4031,120,3,True,0,True,110,True,20,False,False,,110,110,GOOD,False
8476468,HOUSE,HOUSE,160000,7100,200,3,True,0,False,0,True,32,False,False,,127,127,GOOD,False
8918606,HOUSE,HOUSE,160000,7134,183,3,True,0,False,0,True,0,False,False,,427,427,GOOD,False
8743589,HOUSE,HOUSE,160000,7500,0,4,True,0,False,0,True,0,False,False,isAnInteractiveSale,128,128,GOOD,False
8814119,HOUSE,HOUSE,165000,6470,146,2,True,0,True,1800,True,18,False,False,,1960,1960,,True
8843054,HOUSE,HOUSE,165000,8480,113,2,False,0,True,279,False,0,False,False,,360,360,TO_BE_DONE_UP,False
8922648,HOUSE,HOUSE,169000,3900,143,3,True,0,True,735,False,0,False,False,,735,735,TO_BE_DONE_UP,False
8853023,HOUSE,HOUSE,175000,5190,102,3,True,0,True,196,True,32,False,False,isUnderOption,333,333,GOOD,False
8776855,HOUSE,HOUSE,175000,8930,0,2,True,0,False,0,False,0,False,False,,65,65,AS_NEW,False
8541065,HOUSE,HOUSE,179000,8793,145,3,False,0,False,0,False,0,False,False,,231,231,TO_BE_DONE_UP,False
8840789,HOUSE,HOUSE,180000,5501,228,3,True,0,False,0,True,0,False,False,isAnInteractiveSale,1480,1480,GOOD,False
8665159,HOUSE,HOUSE,185000,7390,160,4,True,0,False,0,True,0,False,False,,1500,1500,GOOD,False
8906684,HOUSE,HOUSE,199000,2170,170,7,True,0,True,1,True,0,False,False,,70,18,TO_RENOVATE,False
8765176,HOUSE,HOUSE,200000,1300,87,2,True,0,True,40,False,0,False,False,,180,180,,False
8855451,HOUSE,FARMHOUSE,200000,6140,360,6,True,0,True,3800,False,0,False,False,isUnderOption,3800,3800,TO_RENOVATE,False
8807969,HOUSE,HOUSE,209000,3920,414,4,True,0,False,0,False,0,False,False,,627,627,GOOD,False
8733294,HOUSE,HOUSE,210000,6940,171,6,True,0,True,550,True,50,False,False,,550,550,GOOD,False
8800148,HOUSE,HOUSE,215000,2220,84,2,False,0,False,0,True,0,False,False,,348,348,GOOD,False
8822350,HOUSE,VILLA,219900,6211,130,3,True,0,True,300,True,20,False,False,isUnderOption,740,740,TO_BE_DONE_UP,False
8826817,HOUSE,HOUSE,220000,3400,181,4,True,0,False,0,False,0,False,False,,150,53,GOOD,False
8793754,HOUSE,HOUSE,220000,6900,190,3,True,0,True,100,True,12,False,False,,100,100,GOOD,False
8727022,HOUSE,HOUSE,220000,6900,150,4,True,0,True,200,True,30,False,False,,200,200,GOOD,False
8776356,HOUSE,HOUSE,220000,7130,227,3,True,0,False,0,True,100,False,False,,100,100,GOOD,False
8823347,HOUSE,HOUSE,225000,6900,150,3,True,0,True,536,True,30,False,False,,536,536,GOOD,False
8703927,HOUSE,HOUSE,234000,9470,212,3,True,0,True,180,True,0,False,False,isUnderOption,270,270,,False
8774028,HOUSE,HOUSE,235000,6900,230,6,True,0,True,175,True,30,False,False,,320,320,GOOD,False
8661479,HOUSE,HOUSE,235000,8450,161,3,True,0,False,0,True,0,False,False,,180,180,TO_BE_DONE_UP,False
8500780,HOUSE,HOUSE,239000,9700,164,2,True,0,False,0,True,0,False,False,,198,198,AS_NEW,False
8711942,HOUSE,MIXED_USE_BUILDING,250000,1400,164,2,True,0,False,0,True,0,False,False,isUnderOption,62,16,GOOD,False
8596800,HOUSE,HOUSE,250000,6001,130,3,True,0,False,0,False,0,False,False,,270,270,GOOD,False
8785829,HOUSE,OTHER_PROPERTY,250000,6700,210,1,True,0,False,0,False,0,False,False,isUnderOption,0,210,,False
8785825,HOUSE,MIXED_USE_BUILDING,250000,6700,210,1,True,0,False,0,False,0,False,False,isUnderOption,0,210,,False
8656533,HOUSE,TOWN_HOUSE,259000,1770,145,3,True,0,True,34,True,0,False,False,isUnderOption,105,105,,False
8900100,HOUSE,HOUSE,259000,4280,185,5,True,0,True,84,True,32,False,False,isUnderOption,172,172,GOOD,False
8862673,HOUSE,HOUSE,267000,2020,0,5,True,0,False,0,False,0,False,False,,70,70,AS_NEW,False
8914868,HOUSE,HOUSE,269000,9320,171,3,True,0,False,0,True,0,False,False,isUnderOption,291,291,GOOD,False
8825188,HOUSE,HOUSE,275000,6240,200,4,True,0,False,0,False,0,False,False,,2603,2603,TO_BE_DONE_UP,False
8846043,HOUSE,HOUSE,275000,9520,95,2,True,0,False,0,True,0,False,False,isUnderOption,1362,1362,TO_RENOVATE,False
8636130,HOUSE,TOWN_HOUSE,280000,4041,214,5,True,0,True,600,True,11,False,False,,515,515,,False
8883176,HOUSE,HOUSE,280000,7901,95,2,True,0,False,0,False,0,False,False,,655,655,AS_NEW,False
8484643,HOUSE,HOUSE,280000,8301,92,3,True,0,False,0,False,0,False,False,,158,158,AS_NEW,False
8714338,HOUSE,BUNGALOW,280000,9400,142,3,True,0,False,0,False,0,False,False,,595,595,GOOD,False
8797366,HOUSE,BUNGALOW,280000,9406,142,3,True,0,False,0,False,0,False,False,,595,595,GOOD,False
8899543,HOUSE,HOUSE,285000,9890,104,2,True,0,False,0,False,0,False,False,,205,205,,False
8905518,HOUSE,HOUSE,288000,8880,182,3,True,0,True,60,False,0,False,False,,231,231,AS_NEW,False
8831597,HOUSE,HOUSE,289000,9320,224,3,True,0,True,275,True,30,False,False,,405,20,GOOD,False
8653048,HOUSE,HOUSE,289000,9700,180,3,True,0,False,0,True,0,False,False,,414,414,,False
8728013,HOUSE,HOUSE,290000,9420,189,3,True,0,False,0,True,0,False,False,,816,816,GOOD,False
8884252,HOUSE,VILLA,290000,9940,207,4,True,0,False,0,False,0,False,False,isAnInteractiveSale,781,781,GOOD,True
8814805,HOUSE,HOUSE,295000,8620,80,3,True,0,False,0,True,0,True,False,,280,280,AS_NEW,False
8547353,HOUSE,HOUSE,299000,4683,183,5,True,0,True,50,True,20,False,False,,370,22,,False
8731062,HOUSE,VILLA,300000,6440,205,4,True,0,True,900,True,90,False,False,,1160,1160,,True
8903664,HOUSE,HOUSE,325000,1400,215,3,True,0,False,0,True,30,False,False,isUnderOption,149,149,GOOD,False
6779356,HOUSE,BUNGALOW,325000,1540,147,3,False,0,False,0,False,0,False,False,,733,733,TO_BE_DONE_UP,False
8872311,HOUSE,VILLA,325000,3120,218,5,True,0,False,0,True,0,False,False,isAnInteractiveSale,1494,1494,AS_NEW,False
8859525,HOUSE,HOUSE,335000,7050,210,3,True,0,False,0,True,0,False,False,,1050,1050,GOOD,False
8919908,HOUSE,HOUSE,335000,8310,180,4,True,0,True,60,True,20,False,False,,244,244,AS_NEW,False
8844864,HOUSE,HOUSE,345000,2240,156,2,True,0,True,770,False,0,False,False,,934,934,TO_BE_DONE_UP,True
8897734,HOUSE,HOUSE,349000,8000,230,4,True,0,False,0,False,0,False,False,,270,270,TO_BE_DONE_UP,False
8629393,HOUSE,VILLA,359000,4630,215,3,False,0,True,400,True,30,False,False,isUnderOption,700,700,,False
8856931,HOUSE,MIXED_USE_BUILDING,359500,3530,290,4,True,0,False,0,True,0,False,False,,1050,1050,GOOD,False
8605358,HOUSE,HOUSE,370000,9300,115,3,True,0,False,0,False,0,False,False,,107,107,JUST_RENOVATED,False
8822553,HOUSE,HOUSE,395000,6920,368,10,True,0,True,3483,True,0,False,False,isUnderOption,3483,3483,GOOD,False
8756957,HOUSE,HOUSE,395000,7332,297,6,True,0,False,0,True,70,False,True,,2233,2233,GOOD,False
8860182,HOUSE,HOUSE,395000,9450,0,3,True,0,False,0,True,25,False,False,,429,429,AS_NEW,False
8848693,HOUSE,TOWN_HOUSE,399000,1325,250,3,True,0,False,0,True,0,False,False,isUnderOption,825,825,GOOD,False
8693291,HOUSE,MIXED_USE_BUILDING,399000,4460,270,3,True,0,False,0,True,50,False,False,isUnderOption,134,48,GOOD,False
8888152,HOUSE,HOUSE,425000,6224,254,3,True,0,True,465,False,0,False,False,,0,254,GOOD,False
8915940,HOUSE,HOUSE,449000,9940,174,3,True,0,False,0,True,0,False,False,,630,630,AS_NEW,False
8915498,HOUSE,HOUSE,475000,1140,290,5,True,0,True,120,True,26,False,False,isUnderOption,272,31,GOOD,False
8915497,HOUSE,HOUSE,475000,1200,290,5,True,0,True,120,True,26,False,False,isUnderOption,272,31,GOOD,False
8617990,HOUSE,HOUSE,495000,7000,540,6,False,0,False,0,True,0,False,False,isUnderOption,0,540,GOOD,False
8205295,HOUSE,MIXED_USE_BUILDING,500000,4130,325,3,True,0,False,0,True,120,False,False,isUnderOption,300,300,GOOD,False
8512261,HOUSE,APARTMENT_BLOCK,529000,9700,201,3,True,0,True,182,False,0,False,False,,338,338,AS_NEW,False
8917898,HOUSE,HOUSE,535000,7860,216,4,True,0,False,0,True,0,False,False,,835,835,AS_NEW,False
8917897,HOUSE,VILLA,535000,7860,216,4,True,0,False,0,True,0,False,False,,835,835,AS_NEW,False
8778798,HOUSE,HOUSE,560000,1170,150,4,True,0,False,0,False,0,False,False,,160,60,GOOD,False
8852813,HOUSE,VILLA,560000,2830,660,3,True,0,True,1500,True,60,False,False,,2200,9,GOOD,False
8690323,HOUSE,HOUSE,575000,3500,318,4,True,0,False,0,False,0,False,False,,230,230,,False
8912306,HOUSE,APARTMENT_BLOCK,579000,9300,236,6,True,0,False,0,True,0,False,False,,829,829,GOOD,False
8728776,HOUSE,TOWN_HOUSE,595000,1160,196,4,True,0,True,75,True,0,False,False,isUnderOption,187,187,AS_NEW,False
8684376,HOUSE,HOUSE,595000,3090,315,4,True,0,True,1400,True,52,False,False,,2100,2100,TO_BE_DONE_UP,False
7918323,HOUSE,HOUSE,599000,8670,500,5,True,0,False,0,False,0,False,False,,1520,1520,TO_BE_DONE_UP,False
8848889,HOUSE,HOUSE,610000,6780,339,3,True,0,False,0,True,0,False,False,,715,715,,True
8897738,HOUSE,VILLA,615000,8490,400,5,True,0,False,0,False,0,False,False,,907,907,AS_NEW,False
8689626,HOUSE,COUNTRY_COTTAGE,635000,9150,0,2,True,0,False,0,False,0,False,False,,9390,9390,TO_RENOVATE,False
8664780,HOUSE,HOUSE,649000,8300,197,4,True,0,False,0,False,0,False,False,,378,378,AS_NEW,True
8607810,HOUSE,HOUSE,695000,9340,300,4,True,0,True,12,True,30,False,False,,0,300,AS_NEW,False
8587007,HOUSE,VILLA,775000,8300,220,3,True,0,True,1187,True,0,False,False,,1407,1407,TO_BE_DONE_UP,False
8459077,HOUSE,MIXED_USE_BUILDING,800000,5530,562,11,True,0,False,0,True,120,False,False,,600,600,JUST_RENOVATED,False
8631682,HOUSE,VILLA,875000,2480,590,4,True,0,False,0,True,0,False,True,,1735,1735,AS_NEW,False
8129174,HOUSE,COUNTRY_COTTAGE,890000,8630,400,4,True,0,True,6160,False,0,False,False,,7200,7200,TO_BE_DONE_UP,False
8859502,HOUSE,MIXED_USE_BUILDING,895000,1030,590,8,False,0,True,270,True,60,False,False,,432,432,TO_RENOVATE,False
8824522,HOUSE,HOUSE,980000,9270,365,4,True,0,True,9523,True,150,False,True,,11883,11883,AS_NEW,False
8628467,HOUSE,HOUSE,985000,8300,267,7,True,0,True,150,False,0,False,False,,350,350,GOOD,False
8768129,HOUSE,HOUSE,987000,7712,209,3,True,0,False,0,True,0,False,False,,6610,6610,GOOD,False
8836652,HOUSE,MANOR_HOUSE,995000,2440,255,3,True,0,True,8000,True,0,False,False,,32000,44,AS_NEW,False
8800661,HOUSE,VILLA,998000,2920,547,7,True,0,True,1870,True,105,False,False,isUnderOption,2975,2975,AS_NEW,False
8860275,HOUSE,EXCEPTIONAL_PROPERTY,1250000,1420,400,4,True,0,False,0,True,50,False,False,,6100,6100,AS_NEW,False
8450407,HOUSE,COUNTRY_COTTAGE,1250000,8380,530,7,True,0,False,0,True,0,True,False,,10534,10534,AS_NEW,False
8717018,HOUSE,VILLA,1280000,1180,260,4,True,0,True,750,True,40,False,False,isUnderOption,10048,10048,TO_BE_DONE_UP,False
8275284,HOUSE,HOUSE,1350000,8420,0,19,True,0,False,0,True,0,False,False,,398,398,GOOD,False
8256046,HOUSE,VILLA,1495000,1380,420,5,True,0,True,2000,True,120,False,False,,2440,2440,,True
8368169,HOUSE,HOUSE,1550000,6987,930,9,True,0,False,0,False,0,False,True,,3062,3062,AS_NEW,True
8813305,HOUSE,HOUSE,1595000,8300,380,6,True,0,True,759,True,0,False,False,,759,759,AS_NEW,False
8731041,HOUSE,HOUSE,1650000,1050,323,6,True,0,True,222,True,20,False,False,,222,222,TO_BE_DONE_UP,False
8734933,HOUSE,HOUSE,1695000,1390,660,4,True,0,False,0,False,0,False,True,,5857,40,AS_NEW,True
8699179,HOUSE,EXCEPTIONAL_PROPERTY,2090000,1380,450,7,True,0,True,5619,True,450,False,True,,5870,5870,AS_NEW,False
8450409,HOUSE,EXCEPTIONAL_PROPERTY,2250000,8790,0,4,True,0,False,0,False,0,False,True,,8215,8215,AS_NEW,True
8781556,HOUSE,HOUSE,2450000,1120,0,22,True,0,False,0,True,0,False,False,,650,650,GOOD,False
8821998,HOUSE,EXCEPTIONAL_PROPERTY,4250000,2000,440,7,True,0,True,80,True,80,True,False,,0,440,,True
8891221,HOUSE,HOUSE,50000,7340,0,3,True,0,False,0,False,0,False,False,isNewPrice,361,361,TO_RENOVATE,False
8916036,HOUSE,HOUSE,54000,6762,0,3,False,0,False,0,False,0,False,False,isAnInteractiveSale,195,195,TO_RENOVATE,False
8951851,HOUSE,HOUSE,60000,8501,85,2,True,0,True,272,False,0,False,False,isNewClassified,332,332,TO_RENOVATE,False
8737542,HOUSE,HOUSE,100000,5070,0,3,True,0,False,0,False,0,False,False,isNewPrice,704,704,TO_BE_DONE_UP,False
8828560,HOUSE,HOUSE,110000,7641,129,3,True,0,False,0,False,0,False,False,isNewPrice,160,160,,False
8821777,HOUSE,HOUSE,113500,8972,70,1,False,0,False,0,False,0,False,False,,245,245,AS_NEW,False
8931479,HOUSE,HOUSE,145000,8530,170,3,True,0,False,0,True,0,False,False,,75,18,TO_RENOVATE,False
8885929,HOUSE,HOUSE,149000,6900,105,2,True,0,False,0,False,0,False,False,,0,105,GOOD,False
